mileage,reg_code,standard_colour,standard_make,standard_model,vehicle_condition,year_of_registration,price,body_type,crossover_car_and_van,fuel_type,advert_year,vehicle_age,avg_miles_per_year
13745,67,BLUE,BMW,2SERIES,USED,2018,17100,COUPE,0,DIESEL,2020,2,6872
69991,14,WHITE,LANDROVER,RANGEROVEREVOQUE,USED,2014,19000,SUV,0,DIESEL,2020,6,11665
43436,16,GREY,MINI,HATCH,USED,2016,10790,HATCHBACK,0,DIESEL,2020,4,10859
79000,07,GREY,JAGUAR,XK,USED,2007,14995,CONVERTIBLE,0,PETROL,2020,13,6076
45520,66,SILVER,MERCEDES-BENZ,CCLASS,USED,2017,15000,SALOON,0,DIESEL,2020,3,15173
0,20,GREY,VOLVO,S90,NEW,2020,37168,SALOON,0,PETROL,2020,0,0
18877,18,GREY,VOLVO,V90,USED,2018,20000,ESTATE,0,DIESEL,2020,2,9438
35000,67,RED,VAUXHALL,INSIGNIA,USED,2017,10698,HATCHBACK,0,PETROL,2020,3,11666
44543,66,RED,TOYOTA,YARIS,USED,2016,7057,HATCHBACK,0,PETROL,2020,4,11135
162500,11,BLUE,LANDROVER,DISCOVERY4,USED,2011,9949,SUV,0,DIESEL,2020,9,18055
25850,66,BLUE,VOLVO,XC60,USED,2017,20500,SUV,0,DIESEL,2020,3,8616
24001,19,BLACK,VAUXHALL,INSIGNIA,USED,2019,14299,HATCHBACK,0,PETROL,2020,1,24001
30424,17,BLACK,VOLKSWAGEN,BEETLE,USED,2017,13989,HATCHBACK,0,PETROL,2020,3,10141
59302,64,WHITE,MAZDA,MAZDA6,USED,2015,8050,SALOON,0,DIESEL,2020,5,11860
5694,18,WHITE,ABARTH,124SPIDER,USED,2018,18950,CONVERTIBLE,0,PETROL,2020,2,2847
28377,17,SILVER,VAUXHALL,INSIGNIA,USED,2017,12500,HATCHBACK,0,DIESEL,2020,3,9459
31643,65,WHITE,CITROEN,C1,USED,2015,5581,HATCHBACK,0,PETROL,2020,5,6328
18000,67,GREY,JAGUAR,F-PACE,USED,2017,28750,SUV,0,DIESEL,2020,3,6000
84000,13,GREY,SKODA,RAPID,USED,2013,4395,HATCHBACK,0,DIESEL,2020,7,12000
39785,65,BLACK,MINI,HATCH,USED,2015,8995,HATCHBACK,0,DIESEL,2020,5,7957
12735,18,BLUE,NISSAN,PULSAR,USED,2018,10980,HATCHBACK,0,PETROL,2020,2,6367
12346,17,BLUE,VAUXHALL,ZAFIRATOURER,USED,2017,12295,MPV,0,PETROL,2020,3,4115
0,20,BLUE,VAUXHALL,ASTRA,NEW,2020,20695,HATCHBACK,0,DIESEL,2019,0,0
19187,17,GREY,SKODA,FABIA,USED,2017,9566,ESTATE,0,PETROL,2020,3,6395
0,20,GREY,FIAT,500C,NEW,2020,13550,CONVERTIBLE,0,PETROL,2020,0,0
139472,64,BLACK,TOYOTA,PRIUS,USED,2014,7000,HATCHBACK,0,PETROLHYBRID,2020,6,23245
10000,68,BLUE,DACIA,DUSTER,USED,2019,13500,SUV,0,PETROL,2020,1,10000
96000,07,GREY,SEAT,IBIZA,USED,2007,1189,HATCHBACK,0,PETROL,2020,13,7384
38285,16,SILVER,MERCEDES-BENZ,CCLASS,USED,2016,16495,SALOON,0,DIESEL,2020,4,9571
61092,15,WHITE,NISSAN,JUKE,USED,2015,7885,SUV,0,DIESEL,2020,5,12218
19882,17,SILVER,MINI,CONVERTIBLE,USED,2017,15000,CONVERTIBLE,0,PETROL,2020,3,6627
3753,69,GREY,VOLKSWAGEN,PASSAT,USED,2019,27995,ESTATE,0,PETROL,2020,1,3753
56000,13,BLACK,VOLKSWAGEN,UP!,USED,2013,5790,HATCHBACK,0,PETROL,2020,7,8000
89934,08,BLUE,VOLKSWAGEN,BEETLE,USED,2008,2495,HATCHBACK,0,DIESEL,2020,12,7494
17140,68,WHITE,MERCEDES-BENZ,GLACLASS,USED,2018,21499,SUV,0,PETROL,2020,2,8570
0,20,SILVER,KIA,SPORTAGE,NEW,2020,33420,SUV,0,DIESEL,2020,0,0
14250,18,GREY,VAUXHALL,INSIGNIA,USED,2018,12795,HATCHBACK,0,DIESEL,2020,2,7125
67000,57,BLUE,BMW,M5,USED,2007,15000,SALOON,0,PETROL,2020,13,5153
22895,67,BLACK,MERCEDES-BENZ,ACLASS,USED,2017,28000,HATCHBACK,0,PETROL,2020,3,7631
100000,64,BLUE,BMW,4SERIES,USED,2014,12990,COUPE,0,DIESEL,2020,6,16666
8763,67,BLACK,HYUNDAI,IONIQ,USED,2017,15795,HATCHBACK,0,PETROLHYBRID,2019,2,4381
10,20,BLUE,SEAT,IBIZA,NEW,2020,19065,HATCHBACK,0,PETROL,2020,0,10
31022,67,WHITE,FIAT,500,USED,2017,7298,HATCHBACK,0,PETROL,2020,3,10340
41657,16,SILVER,BMW,3SERIES,USED,2016,16990,SALOON,0,DIESEL,2020,4,10414
31782,66,RED,VAUXHALL,CORSA,USED,2016,7000,HATCHBACK,0,PETROL,2020,4,7945
69000,13,RED,AUDI,A1,USED,2013,8695,HATCHBACK,0,DIESEL,2020,7,9857
55000,17,BLACK,BMW,4SERIES,USED,2017,23490,CONVERTIBLE,0,DIESEL,2020,3,18333
26249,67,BLUE,TOYOTA,YARIS,USED,2017,12994,HATCHBACK,0,PETROLHYBRID,2020,3,8749
30067,67,SILVER,NISSAN,QASHQAI,USED,2017,13700,SUV,0,DIESEL,2020,3,10022
9200,17,WHITE,AUDI,Q3,USED,2017,24245,SUV,0,DIESEL,2020,3,3066
25599,17,BLACK,NISSAN,X-TRAIL,USED,2017,12500,SUV,0,DIESEL,2020,3,8533
15265,17,BLACK,VOLKSWAGEN,POLO,USED,2017,10025,HATCHBACK,0,PETROL,2020,3,5088
50000,65,WHITE,LANDROVER,DISCOVERYSPORT,USED,2015,22361,SUV,0,DIESEL,2020,5,10000
7610,66,WHITE,VAUXHALL,MOKKA,USED,2016,9334,HATCHBACK,0,PETROL,2020,4,1902
46220,63,BLACK,NISSAN,JUKE,USED,2013,6999,SUV,0,DIESEL,2020,7,6602
20572,67,BLACK,PEUGEOT,2008,USED,2017,13793,SUV,0,PETROL,2020,3,6857
29509,09,BLUE,SMART,FORTWO,USED,2009,3444,COUPE,0,PETROL,2020,11,2682
2900,69,GREY,PEUGEOT,308,USED,2019,16900,HATCHBACK,0,DIESEL,2020,1,2900
26441,15,GREY,AUDI,A3,USED,2015,15000,SALOON,0,DIESEL,2020,5,5288
105421,02,SILVER,VOLVO,S40,USED,2002,995,SALOON,0,DIESEL,2020,18,5856
26491,16,BLACK,MERCEDES-BENZ,ACLASS,USED,2016,12995,HATCHBACK,0,DIESEL,2020,4,6622
98630,56,BLACK,AUDI,A3,USED,2006,1995,HATCHBACK,0,PETROL,2020,14,7045
58000,09,SILVER,MINI,HATCH,USED,2009,9490,HATCHBACK,0,PETROL,2020,11,5272
32691,17,GREY,BMW,X3,USED,2017,23950,SUV,0,DIESEL,2020,3,10897
46125,15,BLACK,AUDI,A5,USED,2015,15998,HATCHBACK,0,DIESEL,2020,5,9225
17437,17,BLACK,AUDI,A1,USED,2017,11490,HATCHBACK,0,PETROL,2020,3,5812
4068,19,BLUE,HONDA,JAZZ,USED,2019,12490,HATCHBACK,0,PETROL,2020,1,4068
6498,19,GREY,FIAT,500,USED,2019,7499,HATCHBACK,0,PETROL,2020,1,6498
23063,69,RED,MERCEDES-BENZ,GLACLASS,USED,2020,19999,SUV,0,PETROL,2020,0,23063
10,20,GREY,AUDI,S5,NEW,2020,53897,COUPE,0,DIESEL,2020,0,10
98790,07,SILVER,AUDI,A6ALLROAD,USED,2007,5595,ESTATE,0,DIESEL,2020,13,7599
10655,19,GREY,JAGUAR,F-PACE,USED,2019,32990,SUV,0,DIESEL,2020,1,10655
1000,20,WHITE,AUDI,A1,USED,2020,23500,HATCHBACK,0,PETROL,2020,0,1000
116059,07,BEIGE,SUZUKI,GRANDVITARA,USED,2007,3000,SUV,0,DIESEL,2020,13,8927
115000,07,BLACK,VOLKSWAGEN,TOUAREG,USED,2007,6500,SUV,0,DIESEL,2020,13,8846
31557,66,BLUE,VAUXHALL,CORSA,USED,2016,7239,HATCHBACK,0,PETROL,2020,4,7889
19781,66,MULTICOLOUR,RENAULT,CAPTUR,USED,2016,10495,SUV,0,DIESEL,2020,4,4945
127000,11,RED,VOLKSWAGEN,POLO,USED,2011,2995,HATCHBACK,0,PETROL,2020,9,14111
115000,14,WHITE,VAUXHALL,INSIGNIA,USED,2014,4250,ESTATE,0,DIESEL,2020,6,19166
51394,66,BLUE,BMW,3SERIES,USED,2016,15999,SALOON,0,DIESEL,2020,4,12848
59000,06,SILVER,HONDA,CIVIC,USED,2006,3499,HATCHBACK,0,PETROL,2020,14,4214
37000,65,BLACK,MERCEDES-BENZ,ACLASS,USED,2016,12749,HATCHBACK,0,DIESEL,2020,4,9250
72165,17,BLACK,AUDI,Q7,USED,2017,29499,SUV,0,DIESEL,2020,3,24055
0,20,BLACK,CITROEN,C5AIRCROSS,NEW,2020,29045,SUV,0,PETROL,2020,0,0
44096,65,BLACK,DSAUTOMOBILES,DS3,USED,2015,6289,HATCHBACK,0,PETROL,2020,5,8819
30519,17,GREY,CITROEN,GRANDC4PICASSO,USED,2017,11750,MPV,0,DIESEL,2020,3,10173
75000,66,WHITE,KIA,NIRO,USED,2016,12000,SUV,0,PETROLHYBRID,2020,4,18750
9252,68,BLACK,MAZDA,CX-5,USED,2018,19495,SUV,0,DIESEL,2020,2,4626
10,20,WHITE,BMW,3SERIES,NEW,2020,41740,SALOON,0,PETROLPLUG-INHYBRID,2020,0,10
66447,59,BLACK,HONDA,CIVIC,USED,2009,6695,HATCHBACK,0,PETROL,2020,11,6040
4963,69,WHITE,SKODA,SCALA,USED,2020,15690,HATCHBACK,0,PETROL,2020,0,4963
52460,15,BLUE,DACIA,SANDERO,USED,2015,5250,HATCHBACK,0,DIESEL,2020,5,10492
9520,17,BLUE,HONDA,JAZZ,USED,2017,11500,HATCHBACK,0,PETROL,2020,3,3173
69000,14,WHITE,SKODA,OCTAVIA,USED,2014,5990,HATCHBACK,0,DIESEL,2020,6,11500
60000,12,BLACK,LANDROVER,FREELANDER2,USED,2012,10995,SUV,0,DIESEL,2020,8,7500
76000,05,RED,TOYOTA,AVENSIS,USED,2005,1499,HATCHBACK,0,PETROL,2020,15,5066
25891,66,BLACK,LANDROVER,DISCOVERYSPORT,USED,2016,20991,SUV,0,DIESEL,2020,4,6472
13380,62,SILVER,VOLKSWAGEN,UP!,USED,2013,6695,HATCHBACK,0,PETROL,2020,7,1911
21135,66,BLACK,VAUXHALL,CORSA,USED,2016,6699,HATCHBACK,0,PETROL,2020,4,5283
15155,19,GREY,PEUGEOT,5008,USED,2019,22995,SUV,0,PETROL,2020,1,15155
0,20,BLACK,DSAUTOMOBILES,DS3CROSSBACK,NEW,2020,35638,SUV,0,PETROL,2020,0,0
43021,14,SILVER,MERCEDES-BENZ,CLACLASS,USED,2014,15000,COUPE,0,DIESEL,2020,6,7170
57988,66,BLACK,BMW,5SERIES,USED,2017,14499,ESTATE,0,DIESEL,2020,3,19329
8621,68,BLUE,VOLVO,V40CROSSCOUNTRY,USED,2018,16499,HATCHBACK,0,PETROL,2020,2,4310
38000,64,BLACK,LANDROVER,RANGEROVEREVOQUE,USED,2014,17499,SUV,0,DIESEL,2020,6,6333
0,20,GREY,MINI,COUNTRYMAN,NEW,2020,27810,SUV,0,PETROL,2020,0,0
18244,17,BRONZE,PEUGEOT,3008,USED,2017,17499,SUV,0,PETROL,2020,3,6081
8840,19,WHITE,BMW,X2,USED,2019,21990,SUV,0,PETROL,2020,1,8840
30233,66,BLUE,FIAT,500X,USED,2016,9000,SUV,0,DIESEL,2020,4,7558
86010,08,BLUE,TOYOTA,AYGO,USED,2008,1695,HATCHBACK,0,PETROL,2020,12,7167
90600,13,BLACK,RENAULT,CLIO,USED,2013,3999,HATCHBACK,0,PETROL,2020,7,12942
60759,67,BLUE,BMW,5SERIES,USED,2017,21500,SALOON,0,DIESEL,2020,3,20253
10,20,GREY,JEEP,RENEGADE,NEW,2020,18499,SUV,0,DIESEL,2020,0,10
29353,18,SILVER,SKODA,OCTAVIA,USED,2018,11990,HATCHBACK,0,PETROL,2020,2,14676
25000,64,GREY,CITROEN,C4PICASSO,USED,2014,7990,MPV,0,DIESEL,2020,6,4166
30864,17,BLACK,AUDI,A3,USED,2017,14999,HATCHBACK,0,DIESEL,2020,3,10288
49600,09,BLACK,KIA,RIO,USED,2009,2995,HATCHBACK,0,DIESEL,2020,11,4509
126000,53,GREY,AUDI,A3,USED,2003,1495,HATCHBACK,0,PETROL,2020,17,7411
44199,66,WHITE,BMW,X1,USED,2016,14400,SUV,0,DIESEL,2020,4,11049
0,20,BLACK,VOLVO,XC40,NEW,2020,35435,SUV,0,PETROLHYBRID,2020,0,0
98200,R,SILVER,MERCEDES-BENZ,SLK,USED,1997,995,CONVERTIBLE,0,PETROL,2020,23,4269
61000,17,OTHER_STANDARD_COLOUR,VOLVO,V60,USED,2017,10995,ESTATE,0,DIESEL,2020,3,20333
0,20,WHITE,HYUNDAI,TUCSON,NEW,2020,20899,SUV,0,DIESEL,2020,0,0
54000,12,SILVER,MINI,COUPE,USED,2012,5495,COUPE,0,PETROL,2020,8,6750
0,20,RED,SKODA,KAROQ,NEW,2020,25715,SUV,0,PETROL,2020,0,0
5,20,BLACK,TOYOTA,YARIS,USED,2020,13490,HATCHBACK,0,PETROL,2020,0,5
5112,69,BLUE,BMW,X3,USED,2019,32590,SUV,0,DIESEL,2020,1,5112
33994,17,RED,VAUXHALL,ASTRA,USED,2017,10406,HATCHBACK,0,PETROL,2020,3,11331
44208,63,WHITE,HONDA,CIVIC,USED,2014,9999,ESTATE,0,PETROL,2020,6,7368
34628,15,RED,SEAT,IBIZA,USED,2015,6407,HATCHBACK,0,PETROL,2020,5,6925
22374,16,BLACK,VAUXHALL,CORSA,USED,2016,5921,HATCHBACK,0,PETROL,2020,4,5593
45012,65,BLACK,SMART,FORFOUR,USED,2016,6499,HATCHBACK,0,PETROL,2020,4,11253
29161,14,GREY,CITROEN,DS3,USED,2014,6850,HATCHBACK,0,PETROL,2020,6,4860
27500,68,BLACK,SKODA,OCTAVIA,USED,2018,13500,ESTATE,0,DIESEL,2020,2,13750
81156,09,WHITE,BMW,1SERIES,USED,2009,5398,COUPE,0,DIESEL,2020,11,7377
99997,11,SILVER,LANDROVER,FREELANDER2,USED,2011,7500,SUV,0,DIESEL,2020,9,11110
10,20,SILVER,MERCEDES-BENZ,CCLASS,NEW,2020,37550,SALOON,0,DIESEL,2020,0,10
95000,07,SILVER,MERCEDES-BENZ,SLCLASS,USED,2007,11950,CONVERTIBLE,0,PETROL,2018,11,8636
72000,59,BLACK,AUDI,A5,USED,2009,6990,COUPE,0,PETROL,2020,11,6545
106439,52,SILVER,VAUXHALL,CORSA,USED,2003,800,HATCHBACK,0,PETROL,2020,17,6261
12556,18,WHITE,MAZDA,MAZDA2,USED,2018,10200,HATCHBACK,0,PETROL,2020,2,6278
51911,07,SILVER,JAGUAR,XKR,USED,2007,18000,CONVERTIBLE,0,PETROL,2020,13,3993
5360,68,WHITE,VAUXHALL,CROSSLANDX,USED,2019,12290,SUV,0,PETROL,2020,1,5360
100,70,GREY,VAUXHALL,CROSSLANDX,USED,2020,15000,SUV,0,PETROL,2020,0,100
73000,61,BLACK,LANDROVER,RANGEROVEREVOQUE,USED,2011,14490,SUV,0,DIESEL,2020,9,8111
25610,16,WHITE,VOLKSWAGEN,TIGUAN,USED,2016,15000,SUV,0,DIESEL,2020,4,6402
30799,66,RED,RENAULT,KADJAR,USED,2016,12800,SUV,0,DIESEL,2020,4,7699
5000,20,GREY,NISSAN,MICRA,USED,2020,15695,HATCHBACK,0,PETROL,2020,0,5000
19600,16,RED,VAUXHALL,CORSA,USED,2016,6999,HATCHBACK,0,PETROL,2020,4,4900
174000,06,SILVER,LEXUS,GS450H,USED,2006,3399,SALOON,0,PETROLHYBRID,2020,14,12428
59878,64,BLUE,LANDROVER,RANGEROVERSPORT,USED,2015,26995,SUV,0,DIESEL,2020,5,11975
46700,65,RED,LANDROVER,RANGEROVEREVOQUE,USED,2015,23500,SUV,0,DIESEL,2020,5,9340
4400,67,MULTICOLOUR,ABARTH,695,USED,2018,17495,HATCHBACK,0,PETROL,2020,2,2200
19257,16,BLACK,VOLKSWAGEN,POLO,USED,2016,10164,HATCHBACK,0,PETROL,2020,4,4814
22000,06,BLUE,FIAT,GRANDEPUNTO,USED,2006,1999,HATCHBACK,0,PETROL,2020,14,1571
18268,19,RED,AUDI,A3,USED,2019,16000,HATCHBACK,0,DIESEL,2020,1,18268
73340,62,RED,PEUGEOT,3008,USED,2012,4550,SUV,0,DIESEL,2020,8,9167
12343,19,SILVER,SEAT,ARONA,USED,2019,13998,SUV,0,PETROL,2020,1,12343
73266,17,RED,AUDI,A7,USED,2017,16000,HATCHBACK,0,DIESEL,2020,3,24422
97780,66,BLUE,VAUXHALL,INSIGNIA,USED,2016,7000,ESTATE,0,DIESEL,2020,4,24445
1,20,WHITE,BMW,4SERIES,NEW,2020,50980,COUPE,0,PETROLHYBRID,2020,0,1
10,20,BLUE,SEAT,IBIZA,NEW,2020,17900,HATCHBACK,0,PETROL,2020,0,10
49051,62,WHITE,CITROEN,C1,USED,2012,3400,HATCHBACK,0,PETROL,2020,8,6131
26905,15,RED,TOYOTA,YARIS,USED,2015,9656,HATCHBACK,0,PETROLHYBRID,2020,5,5381
8781,69,MULTICOLOUR,RENAULT,CAPTUR,USED,2019,11990,SUV,0,PETROL,2020,1,8781
90000,11,BLUE,VOLKSWAGEN,GOLF,USED,2011,5290,HATCHBACK,0,DIESEL,2020,9,10000
58000,66,GREY,JAGUAR,F-PACE,USED,2016,22250,SUV,0,DIESEL,2020,4,14500
15934,67,GREY,PEUGEOT,208,USED,2017,8672,HATCHBACK,0,PETROL,2020,3,5311
40117,66,WHITE,RENAULT,CLIO,USED,2016,8700,HATCHBACK,0,DIESEL,2020,4,10029
1,20,RED,MAZDA,CX-5,NEW,2020,24995,SUV,0,DIESEL,2020,0,1
12796,19,GREY,MERCEDES-BENZ,ACLASS,USED,2019,20990,HATCHBACK,0,PETROL,2020,1,12796
9,20,BLUE,MG,MGZS,NEW,2020,28540,SUV,0,ELECTRIC,2020,0,9
1,20,RED,MAZDA,CX-30,NEW,2020,29230,SUV,0,PETROL,2020,0,1
6432,69,SILVER,KIA,SPORTAGE,USED,2019,22075,SUV,0,PETROL,2020,1,6432
13170,19,BLACK,AUDI,Q2,USED,2019,17600,SUV,0,PETROL,2020,1,13170
100800,60,RED,VOLVO,V50,USED,2010,3500,ESTATE,0,DIESEL,2020,10,10080
98000,09,BLUE,LANDROVER,FREELANDER2,USED,2009,7480,SUV,0,DIESEL,2020,11,8909
45000,14,BLUE,BMW,4SERIES,USED,2014,15990,CONVERTIBLE,0,PETROL,2020,6,7500
72680,57,SILVER,MERCEDES-BENZ,ECLASS,USED,2007,9995,SALOON,0,PETROL,2020,13,5590
0,20,SILVER,VOLKSWAGEN,TIGUAN,NEW,2020,26605,SUV,0,PETROL,2020,0,0
12000,68,BLACK,VAUXHALL,GRANDLANDX,USED,2018,15499,SUV,0,PETROL,2020,2,6000
0,20,WHITE,MAZDA,MAZDA6,NEW,2020,27485,SALOON,0,DIESEL,2019,0,0
21432,67,GREY,SEAT,IBIZA,USED,2017,8700,HATCHBACK,0,PETROL,2020,3,7144
1,20,WHITE,MAZDA,CX-30,NEW,2020,20540,SUV,0,PETROL,2019,0,1
185123,08,GREY,VOLKSWAGEN,GOLF,USED,2008,1299,HATCHBACK,0,DIESEL,2020,12,15426
15293,67,RED,MAZDA,CX-5,USED,2017,18495,SUV,0,PETROL,2020,3,5097
10,20,BLUE,NISSAN,QASHQAI,NEW,2020,24663,SUV,0,PETROL,2020,0,10
30114,65,WHITE,KIA,CARENS,USED,2015,8000,MPV,0,PETROL,2020,5,6022
19500,18,GREY,AUDI,Q2,USED,2018,19499,SUV,0,PETROL,2020,2,9750
19817,14,WHITE,PEUGEOT,207CC,USED,2014,6500,CONVERTIBLE,0,PETROL,2020,6,3302
51132,66,YELLOW,DSAUTOMOBILES,DS3,USED,2016,6991,HATCHBACK,0,PETROL,2020,4,12783
2986,69,WHITE,TOYOTA,C-HR,USED,2020,27995,SUV,0,PETROLHYBRID,2020,0,2986
108000,55,BLACK,AUDI,A3,USED,2005,1800,HATCHBACK,0,PETROL,2020,15,7200
19710,17,WHITE,CITROEN,C3,USED,2017,10857,HATCHBACK,0,PETROL,2020,3,6570
22401,18,BLACK,AUDI,A4,USED,2018,16700,SALOON,0,PETROL,2020,2,11200
34576,66,BLACK,BMW,4SERIESGRANCOUPE,USED,2016,17800,SALOON,0,DIESEL,2020,4,8644
105406,10,BLUE,MAZDA,MAZDA2,USED,2010,1890,HATCHBACK,0,PETROL,2020,10,10540
50800,66,WHITE,MERCEDES-BENZ,ACLASS,USED,2016,14900,HATCHBACK,0,DIESEL,2020,4,12700
109000,14,SILVER,VAUXHALL,INSIGNIA,USED,2014,3495,HATCHBACK,0,DIESEL,2020,6,18166
28614,18,WHITE,LANDROVER,RANGEROVEREVOQUE,USED,2018,24750,SUV,0,DIESEL,2020,2,14307
25321,66,WHITE,VOLKSWAGEN,UP!,USED,2016,6549,HATCHBACK,0,PETROL,2020,4,6330
1000,70,BLACK,AUDI,A1,USED,2020,24450,HATCHBACK,0,PETROL,2020,0,1000
10,20,BLACK,SEAT,IBIZA,NEW,2020,15802,HATCHBACK,0,PETROL,2020,0,10
30508,66,PURPLE,VOLKSWAGEN,SCIROCCO,USED,2016,14990,COUPE,0,PETROL,2020,4,7627
7203,18,WHITE,HYUNDAI,I10,USED,2018,7495,HATCHBACK,0,PETROL,2020,2,3601
60000,59,SILVER,KIA,PICANTO,USED,2009,1898,HATCHBACK,0,PETROL,2020,11,5454
103500,12,RED,AUDI,A1,USED,2012,6500,HATCHBACK,0,PETROL,2020,8,12937
54575,16,RED,TOYOTA,AYGO,USED,2016,4990,HATCHBACK,0,PETROL,2020,4,13643
40621,16,RED,MINI,HATCH,USED,2016,9790,HATCHBACK,0,PETROL,2020,4,10155
30820,67,BLUE,NISSAN,QASHQAI,USED,2017,15390,SUV,0,DIESEL,2020,3,10273
39679,67,BLACK,LANDROVER,RANGEROVEREVOQUE,USED,2017,23396,SUV,0,DIESEL,2020,3,13226
38807,65,WHITE,MERCEDES-BENZ,CLACLASS,USED,2015,15750,ESTATE,0,PETROL,2020,5,7761
50000,09,SILVER,VOLVO,S80,USED,2009,5499,SALOON,0,PETROL,2020,11,4545
59000,15,WHITE,MINI,COUNTRYMAN,USED,2015,9500,SUV,0,DIESEL,2020,5,11800
39000,62,SILVER,NISSAN,MICRA,USED,2012,4295,HATCHBACK,0,PETROL,2020,8,4875
22180,67,BLACK,MERCEDES-BENZ,CCLASS,USED,2017,19495,COUPE,0,PETROL,2020,3,7393
17164,66,BLUE,VOLVO,V40,USED,2016,11500,HATCHBACK,0,DIESEL,2020,4,4291
15585,19,WHITE,RENAULT,MEGANE,USED,2019,23000,HATCHBACK,0,PETROL,2020,1,15585
24852,17,BLACK,AUDI,Q2,USED,2017,18025,SUV,0,PETROL,2020,3,8284
117450,10,BLUE,VOLKSWAGEN,GOLF,USED,2010,3990,HATCHBACK,0,DIESEL,2020,10,11745
38200,16,BLUE,BMW,1SERIES,USED,2016,10649,HATCHBACK,0,DIESEL,2020,4,9550
85000,62,WHITE,CITROEN,DS3,USED,2013,5000,HATCHBACK,0,PETROL,2020,7,12142
75752,11,WHITE,MERCEDES-BENZ,ECLASS,USED,2011,9200,COUPE,0,DIESEL,2020,9,8416
21500,66,SILVER,VOLVO,V40,USED,2016,12500,HATCHBACK,0,PETROL,2020,4,5375
14308,15,BLUE,VAUXHALL,MOKKA,USED,2015,8521,HATCHBACK,0,PETROL,2020,5,2861
31000,17,SILVER,BMW,4SERIES,USED,2017,21250,CONVERTIBLE,0,DIESEL,2020,3,10333
27910,17,BLUE,PEUGEOT,108,USED,2017,6125,HATCHBACK,0,PETROL,2020,3,9303
65345,59,GREY,BMW,7SERIES,USED,2010,10990,SALOON,0,PETROL,2020,10,6534
37370,17,BLACK,AUDI,Q7,USED,2017,32500,SUV,0,DIESEL,2020,3,12456
49725,65,OTHER_STANDARD_COLOUR,VOLVO,XC90,USED,2015,26990,SUV,0,DIESEL,2020,5,9945
56648,17,BLUE,BMW,5SERIES,USED,2017,20107,SALOON,0,DIESEL,2020,3,18882
23000,65,WHITE,BMW,2SERIESACTIVETOURER,USED,2016,11695,MPV,0,DIESEL,2020,4,5750
27721,17,BLUE,AUDI,A3,USED,2017,13200,HATCHBACK,0,PETROL,2020,3,9240
12000,67,BLACK,VAUXHALL,CORSA,USED,2018,7799,HATCHBACK,0,PETROL,2020,2,6000
49772,60,BLACK,VAUXHALL,CORSA,USED,2010,2550,HATCHBACK,0,PETROL,2020,10,4977
30384,65,SILVER,VAUXHALL,ASTRA,USED,2016,6994,HATCHBACK,0,PETROL,2020,4,7596
116402,56,GREY,VOLKSWAGEN,GOLF,USED,2006,1600,HATCHBACK,0,DIESEL,2020,14,8314
57491,12,BLACK,VOLKSWAGEN,GOLF,USED,2012,13495,HATCHBACK,0,PETROL,2020,8,7186
47045,66,BLACK,VAUXHALL,MOKKA,USED,2016,7619,HATCHBACK,0,PETROL,2020,4,11761
1198,70,BLACK,VOLKSWAGEN,T-CROSS,USED,2020,19590,SUV,0,PETROL,2020,0,1198
68000,62,BLACK,PEUGEOT,208,USED,2012,3850,HATCHBACK,0,PETROL,2020,8,8500
27000,62,RED,ALFAROMEO,GIULIETTA,USED,2012,12000,HATCHBACK,0,PETROL,2020,8,3375
51000,62,BLACK,CITROEN,GRANDC4PICASSO,USED,2013,6500,MPV,0,DIESEL,2020,7,7285
68184,16,BLUE,HYUNDAI,I30,USED,2016,6695,HATCHBACK,0,DIESEL,2020,4,17046
37500,64,WHITE,TOYOTA,AURIS,USED,2014,10995,HATCHBACK,0,PETROLHYBRID,2020,6,6250
109000,56,BLACK,VOLKSWAGEN,GOLF,USED,2006,3595,HATCHBACK,0,PETROL,2020,14,7785
142500,T,WHITE,LANDROVER,DEFENDER110,USED,1999,8995,SUV,1,DIESEL,2020,21,6785
78809,62,WHITE,NISSAN,QASHQAI,USED,2012,6250,SUV,0,PETROL,2020,8,9851
10,20,BLUE,VOLKSWAGEN,T-CROSS,NEW,2020,25185,SUV,0,PETROL,2020,0,10
1278,69,SILVER,VOLVO,XC60,USED,2019,32490,SUV,0,DIESEL,2020,1,1278
30500,65,RED,SSANGYONG,KORANDO,USED,2015,8488,SUV,0,DIESEL,2020,5,6100
62326,58,GREEN,RENAULT,LAGUNA,USED,2008,1795,ESTATE,0,DIESEL,2020,12,5193
50497,17,RED,SKODA,OCTAVIA,USED,2017,15000,ESTATE,0,DIESEL,2020,3,16832
53000,58,GREY,HYUNDAI,I10,USED,2008,1995,HATCHBACK,0,PETROL,2020,12,4416
5,20,WHITE,CITROEN,C1,NEW,2020,12490,HATCHBACK,0,PETROL,2020,0,5
74000,04,SILVER,VAUXHALL,ASTRA,USED,2004,1390,HATCHBACK,0,PETROL,2020,16,4625
58000,14,WHITE,NISSAN,QASHQAI,USED,2014,7795,SUV,0,PETROL,2020,6,9666
62000,10,RED,CITROEN,C1,USED,2010,2295,HATCHBACK,0,PETROL,2020,10,6200
0,20,SILVER,NISSAN,JUKE,NEW,2020,24135,SUV,0,PETROL,2020,0,0
62969,59,BLUE,RENAULT,MEGANE,USED,2009,2995,HATCHBACK,0,PETROL,2020,11,5724
